"Time","myMedian.getCount()","currentADC","currentAverage","lastSignificantAverage","deltaAverage","triggered","fading","fadeDir","fadeValue"
322900,19,389,390.67,390.67,0.00,0,0,0,255
322918,19,393,390.67,390.67,0.00,0,0,0,255
322936,19,389,390.67,390.67,0.00,0,0,0,255
322954,19,393,391.11,390.33,0.78,0,0,0,255
322972,19,392,391.00,390.67,0.33,0,0,0,255
322990,19,392,391.00,390.67,0.33,0,0,0,255
323008,19,392,391.33,390.67,0.67,0,0,0,255
323026,19,386,391.33,390.67,0.67,0,0,0,255
323044,19,431,391.33,390.67,0.67,0,0,0,255
323062,19,403,391.33,390.67,0.67,0,0,0,255
323080,19,392,391.33,391.11,0.22,0,0,0,255
323098,19,392,391.33,391.00,0.33,0,0,0,255
323116,19,392,391.67,391.00,0.67,0,0,0,255
323134,19,392,392.00,391.33,0.67,0,0,0,255
323152,19,389,391.67,391.33,0.33,0,0,0,255
323170,19,389,391.67,391.33,0.33,0,0,0,255
323188,19,388,391.33,391.33,0.00,0,0,0,255
323206,19,424,391.78,391.33,0.44,0,0,0,255
323224,19,401,391.78,391.33,0.44,0,0,0,255
323243,19,392,392.11,391.67,0.44,0,0,0,255
323261,19,389,391.67,392.00,-0.33,0,0,0,255
323279,19,388,391.67,391.67,0.00,0,0,0,255
323297,19,392,391.67,391.67,0.00,0,0,0,255
323315,19,392,391.67,391.33,0.33,0,0,0,255
323333,19,393,391.67,391.78,-0.11,0,0,0,255
323351,19,392,391.67,391.78,-0.11,0,0,0,255
323369,19,422,392.11,392.11,0.00,0,0,0,255
323387,19,438,392.11,391.67,0.44,0,0,0,255
323405,19,393,392.11,391.67,0.44,0,0,0,255
323423,19,392,392.11,391.67,0.44,0,0,0,255
323441,19,389,391.78,391.67,0.11,0,0,0,255
323459,19,392,391.78,391.67,0.11,0,0,0,255
323477,19,392,391.78,391.67,0.11,0,0,0,255
323495,19,393,392.22,392.11,0.11,0,0,0,255
323513,19,392,392.22,392.11,0.11,0,0,0,255
323531,19,386,392.22,392.11,0.11,0,0,0,255
323549,19,430,392.22,392.11,0.11,0,0,0,255
323567,19,397,392.22,391.78,0.44,0,0,0,255
323585,19,389,392.22,391.78,0.44,0,0,0,255
323603,19,392,392.22,391.78,0.44,0,0,0,255
323621,19,389,392.22,392.22,0.00,0,0,0,255
323639,19,392,392.22,392.22,0.00,0,0,0,255
323657,19,393,392.33,392.22,0.11,0,0,0,255
323675,19,389,392.22,392.22,0.00,0,0,0,255
323693,19,388,391.89,392.22,-0.33,0,0,0,255
323712,19,425,391.89,392.22,-0.33,0,0,0,255
323730,19,401,391.89,392.22,-0.33,0,0,0,255
323748,19,393,391.89,392.22,-0.33,0,0,0,255
323766,19,389,391.56,392.22,-0.67,0,0,0,255
323784,19,389,391.56,392.33,-0.78,0,0,0,255
323802,19,389,391.22,392.22,-1.00,0,0,0,255
323820,19,389,390.89,391.89,-1.00,0,0,0,255
323838,19,392,390.78,391.89,-1.11,0,0,0,255
323856,19,392,390.78,391.89,-1.11,0,0,0,255
323874,19,421,391.22,391.89,-0.67,0,0,0,255
323892,19,438,391.22,391.56,-0.33,0,0,0,255
323910,19,393,391.22,391.56,-0.33,0,0,0,255
323928,19,389,391.22,391.22,0.00,0,0,0,255
323946,19,389,390.89,390.89,0.00,0,0,0,255
323964,19,393,391.33,390.78,0.56,0,0,0,255
323982,19,393,391.44,390.78,0.67,0,0,0,255
324000,19,393,391.44,391.22,0.22,0,0,0,255
324018,19,393,391.89,391.22,0.67,0,0,0,255
324036,19,381,391.89,391.22,0.67,0,0,0,255
324054,19,431,391.89,391.22,0.67,0,0,0,255
324072,19,401,391.89,390.89,1.00,0,0,0,255
324090,19,393,391.89,391.33,0.56,0,0,0,255
324108,19,389,391.89,391.44,0.44,0,0,0,255
324126,19,389,391.89,391.44,0.44,0,0,0,255
324144,19,392,392.22,391.89,0.33,0,0,0,255
324162,19,392,392.56,391.89,0.67,0,0,0,255
324180,19,389,392.22,391.89,0.33,0,0,0,255
324198,19,392,392.22,391.89,0.33,0,0,0,255
324216,19,427,392.22,391.89,0.33,0,0,0,255
324234,19,400,392.22,391.89,0.33,0,0,0,255
324252,19,392,392.11,391.89,0.22,0,0,0,255
324270,19,392,392.44,392.22,0.22,0,0,0,255
324288,19,392,392.44,392.56,-0.11,0,0,0,255
324306,19,389,392.33,392.22,0.11,0,0,0,255
324324,19,392,392.22,392.22,0.00,0,0,0,255
324342,19,392,392.11,392.22,-0.11,0,0,0,255
324360,19,392,392.00,392.22,-0.22,0,0,0,255
324378,19,422,392.11,392.11,0.00,0,0,0,255
324396,19,404,392.11,392.44,-0.33,0,0,0,255
324414,19,395,392.11,392.44,-0.33,0,0,0,255
324432,19,388,392.00,392.33,-0.33,0,0,0,255
324450,19,389,392.00,392.22,-0.22,0,0,0,255
324468,19,393,392.11,392.11,0.00,0,0,0,255
324486,19,393,392.22,392.00,0.22,0,0,0,255
324504,19,389,392.22,392.11,0.11,0,0,0,255
324523,19,392,392.22,392.11,0.11,0,0,0,255
324541,19,381,392.22,392.11,0.11,0,0,0,255
324559,19,437,392.22,392.00,0.22,0,0,0,255
324577,19,400,392.22,392.00,0.22,0,0,0,255
324595,19,389,391.89,392.11,-0.22,0,0,0,255
324613,19,392,391.89,392.22,-0.33,0,0,0,255
324631,19,393,392.00,392.22,-0.22,0,0,0,255
324649,19,392,392.33,392.22,0.11,0,0,0,255
324667,19,392,392.33,392.22,0.11,0,0,0,255
324685,19,389,392.00,392.22,-0.22,0,0,0,255
324703,19,384,391.67,392.22,-0.56,0,0,0,255
324721,19,431,391.67,391.89,-0.22,0,0,0,255
324739,19,402,391.67,391.89,-0.22,0,0,0,255
324757,19,389,391.22,392.00,-0.78,0,0,0,255
324775,19,393,391.67,392.33,-0.67,0,0,0,255
324793,19,392,392.00,392.33,-0.33,0,0,0,255
324811,19,389,391.56,392.00,-0.44,0,0,0,255
324829,19,389,391.11,391.67,-0.56,0,0,0,255
324847,19,392,391.44,391.67,-0.22,0,0,0,255
324865,19,392,391.44,391.67,-0.22,0,0,0,255
324883,19,422,391.89,391.22,0.67,0,0,0,255
324901,19,404,391.89,391.67,0.22,0,0,0,255
324919,19,395,391.89,392.00,-0.11,0,0,0,255
324937,19,392,392.22,391.56,0.67,0,0,0,255
324955,19,389,391.89,391.11,0.78,0,0,0,255
324973,19,389,391.44,391.44,0.00,0,0,0,255
324992,19,389,391.11,391.44,-0.33,0,0,0,255
325010,19,389,390.78,391.89,-1.11,0,0,0,255
325028,19,393,391.22,391.89,-0.67,0,0,0,255
325046,19,422,391.89,391.89,0.00,0,0,0,255
325064,19,429,391.89,392.22,-0.33,0,0,0,255
325082,19,395,391.89,391.89,0.00,0,0,0,255
325100,19,392,392.22,391.44,0.78,0,0,0,255
325118,19,389,391.78,391.11,0.67,0,0,0,255
325136,19,393,391.89,390.78,1.11,0,0,0,255
325154,19,392,392.22,391.22,1.00,0,0,0,255
325172,19,392,392.56,391.89,0.67,0,0,0,255
325190,19,393,392.67,391.89,0.78,0,0,0,255
325208,19,385,392.33,391.89,0.44,0,0,0,255
325226,19,435,392.33,392.22,0.11,0,0,0,255
325244,19,401,392.33,391.78,0.56,0,0,0,255
325262,19,389,391.67,391.89,-0.22,0,0,0,255
325280,19,389,391.33,392.22,-0.89,0,0,0,255
325298,19,389,391.33,392.56,-1.22,0,0,0,255
325316,19,392,391.67,392.67,-1.00,0,0,0,255
325334,19,389,391.67,392.33,-0.67,0,0,0,255
325352,19,389,391.67,392.33,-0.67,0,0,0,255
325370,19,388,391.22,392.33,-1.11,0,0,0,255
325388,19,423,391.22,391.67,-0.44,0,0,0,255
325406,19,403,391.22,391.33,-0.11,0,0,0,255
325424,19,394,391.22,391.33,-0.11,0,0,0,255
325442,19,389,390.89,391.67,-0.78,0,0,0,255
325460,19,392,391.22,391.67,-0.44,0,0,0,255
325478,19,389,390.78,391.67,-0.89,0,0,0,255
325496,19,392,390.78,391.22,-0.44,0,0,0,255
325514,19,389,390.44,391.22,-0.78,0,0,0,255
325532,19,389,390.00,391.22,-1.22,0,0,0,255
325550,19,421,390.56,391.22,-0.67,0,0,0,255
325568,19,405,390.56,390.89,-0.33,0,0,0,255
325586,19,396,390.56,391.22,-0.67,0,0,0,255
325604,19,392,390.89,390.78,0.11,0,0,0,255
325622,19,393,391.33,390.78,0.56,0,0,0,255
325640,19,389,391.33,390.44,0.89,0,0,0,255
325658,19,392,391.33,390.00,1.33,0,0,0,255
325676,19,389,391.33,390.56,0.78,0,0,0,255
325694,19,389,391.33,390.56,0.78,0,0,0,255
325712,19,385,391.33,390.56,0.78,0,0,0,255
325730,19,431,391.33,390.89,0.44,0,0,0,255
325748,19,401,391.33,391.33,0.00,0,0,0,255
325766,19,393,391.22,391.33,-0.11,0,0,0,255
325784,19,392,391.56,391.33,0.22,0,0,0,255
325803,19,393,391.67,391.33,0.33,0,0,0,255
325821,19,393,392.11,391.33,0.78,0,0,0,255
325839,19,389,391.78,391.33,0.44,0,0,0,255
325857,19,389,391.78,391.33,0.44,0,0,0,255
325875,19,392,392.11,391.33,0.78,0,0,0,255
325893,19,431,392.11,391.22,0.89,0,0,0,255
325911,19,400,392.11,391.56,0.56,0,0,0,255
325929,19,392,392.00,391.67,0.33,0,0,0,255
325947,19,392,392.00,392.11,-0.11,0,0,0,255
325965,19,392,391.89,391.78,0.11,0,0,0,255
325983,19,388,391.89,391.78,0.11,0,0,0,255
326001,19,392,391.89,392.11,-0.22,0,0,0,255
326019,19,389,391.89,392.11,-0.22,0,0,0,255
326037,19,393,392.33,392.11,0.22,0,0,0,255
326055,19,422,392.44,392.00,0.44,0,0,0,255
326073,19,406,392.44,392.00,0.44,0,0,0,255
326091,19,399,392.44,391.89,0.56,0,0,0,255
326109,19,392,392.33,391.89,0.44,0,0,0,255
326127,19,392,392.33,391.89,0.44,0,0,0,255
326145,19,392,392.22,391.89,0.33,0,0,0,255
326163,19,392,392.11,392.33,-0.22,0,0,0,255
326181,19,388,392.11,392.44,-0.33,0,0,0,255
326199,19,392,392.11,392.44,-0.33,0,0,0,255
326217,19,384,392.11,392.44,-0.33,0,0,0,255
326235,19,435,392.11,392.33,-0.22,0,0,0,255
326253,19,400,392.11,392.33,-0.22,0,0,0,255
326272,19,389,392.11,392.22,-0.11,0,0,0,255
326290,19,389,391.78,392.11,-0.33,0,0,0,255
326308,19,392,391.78,392.11,-0.33,0,0,0,255
326326,19,392,392.11,392.11,0.00,0,0,0,255
326344,19,393,392.22,392.11,0.11,0,0,0,255
326362,19,392,392.22,392.11,0.11,0,0,0,255
326380,19,384,392.11,392.11,0.00,0,0,0,255
326398,19,430,392.11,392.11,0.00,0,0,0,255
326416,19,401,392.11,391.78,0.33,0,0,0,255
326434,19,392,392.00,391.78,0.22,0,0,0,255
326452,19,389,391.67,392.11,-0.44,0,0,0,255
326470,19,389,391.33,392.22,-0.89,0,0,0,255
326488,19,392,391.33,392.22,-0.89,0,0,0,255
326506,19,393,391.44,392.11,-0.67,0,0,0,255
326524,19,392,391.78,392.11,-0.33,0,0,0,255
326542,19,392,391.78,392.11,-0.33,0,0,0,255
326560,19,421,392.22,392.00,0.22,0,0,0,255
326578,19,405,392.22,391.67,0.56,0,0,0,255
326596,19,398,392.22,391.33,0.89,0,0,0,255
326614,19,389,392.22,391.33,0.89,0,0,0,255
326632,19,389,392.22,391.44,0.78,0,0,0,255
326650,19,392,392.22,391.78,0.44,0,0,0,255
326668,19,392,392.22,391.78,0.44,0,0,0,255
326686,19,389,391.78,392.22,-0.44,0,0,0,255
326704,19,392,391.78,392.22,-0.44,0,0,0,255
326722,19,381,391.78,392.22,-0.44,0,0,0,255
326740,19,437,391.78,392.22,-0.44,0,0,0,255
326758,19,400,391.78,392.22,-0.44,0,0,0,255
326776,19,393,391.89,392.22,-0.33,0,0,0,255
326794,19,392,392.22,392.22,0.00,0,0,0,255
326812,19,393,392.33,391.78,0.56,0,0,0,255
326830,19,392,392.33,391.78,0.56,0,0,0,255
326848,19,392,392.22,391.78,0.44,0,0,0,255
326866,19,389,392.22,391.78,0.44,0,0,0,255
326884,19,384,391.89,391.78,0.11,0,0,0,255
326902,19,431,391.89,391.89,0.00,0,0,0,255
326920,19,398,391.89,392.22,-0.33,0,0,0,255
326938,19,397,391.89,392.33,-0.44,0,0,0,255
326956,19,392,392.22,392.33,-0.11,0,0,0,255
326974,19,393,392.33,392.22,0.11,0,0,0,255
326992,19,389,392.33,392.22,0.11,0,0,0,255
327010,19,389,392.00,391.89,0.11,0,0,0,255
327028,19,389,392.00,391.89,0.11,0,0,0,255
327046,19,388,391.67,391.89,-0.22,0,0,0,255
327064,19,427,392.56,391.89,0.67,0,0,0,255
327083,19,405,392.56,392.22,0.33,0,0,0,255
327101,19,394,392.22,392.33,-0.11,0,0,0,255
327119,19,392,392.11,392.33,-0.22,0,0,0,255
327137,19,389,391.78,392.00,-0.22,0,0,0,255
327155,19,388,391.33,392.00,-0.67,0,0,0,255
327173,19,392,391.33,391.67,-0.33,0,0,0,255
327191,19,388,391.00,392.56,-1.56,0,0,0,255
327209,19,393,391.44,392.56,-1.11,0,0,0,255
327227,19,385,391.44,392.22,-0.78,0,0,0,255
327245,19,434,391.44,392.11,-0.67,0,0,0,255
327263,19,396,391.44,391.78,-0.33,0,0,0,255
327281,19,389,390.89,391.33,-0.44,0,0,0,255
327299,19,392,390.89,391.33,-0.44,0,0,0,255
327317,19,392,390.78,391.00,-0.22,0,0,0,255
327335,19,389,390.78,391.44,-0.67,0,0,0,255
327353,19,388,390.78,391.44,-0.67,0,0,0,255
327371,19,392,391.11,391.44,-0.33,0,0,0,255
327389,19,384,391.11,391.44,-0.33,0,0,0,255
327407,19,431,391.11,390.89,0.22,0,0,0,255
327425,19,403,391.11,390.89,0.22,0,0,0,255
327443,19,397,391.11,390.78,0.33,0,0,0,255
327461,19,392,391.11,390.78,0.33,0,0,0,255
327479,19,389,391.11,390.78,0.33,0,0,0,255
327497,19,389,391.11,391.11,0.00,0,0,0,255
327515,19,392,391.11,391.11,0.00,0,0,0,255
327533,19,389,391.11,391.11,0.00,0,0,0,255
327552,19,392,391.00,391.11,-0.11,0,0,0,255
327570,19,427,391.78,391.11,0.67,0,0,0,255
327588,19,403,391.78,391.11,0.67,0,0,0,255
327606,19,398,391.89,391.11,0.78,0,0,0,255
327624,19,393,392.33,391.11,1.22,0,0,0,255
327642,19,393,392.44,391.11,1.33,0,0,0,255
327660,19,392,392.44,391.11,1.33,0,0,0,255
327678,19,392,392.78,391.00,1.78,0,0,0,255
327696,19,389,392.78,391.78,1.00,0,0,0,255
327714,19,392,392.78,391.78,1.00,0,0,0,255
327732,19,421,393.44,391.89,1.56,0,0,0,255
327750,19,438,393.44,392.33,1.11,0,0,0,255
327768,19,399,393.44,392.44,1.00,0,0,0,255
327786,19,392,392.89,392.44,0.44,0,0,0,255
327804,19,393,393.00,392.78,0.22,0,0,0,255
327822,19,389,393.00,392.78,0.22,0,0,0,255
327840,19,388,393.00,392.78,0.22,0,0,0,255
327858,19,392,393.00,393.44,-0.44,0,0,0,255
327876,19,389,393.00,393.44,-0.44,0,0,0,255
327894,19,381,393.00,393.44,-0.44,0,0,0,255
327912,19,436,393.00,392.89,0.11,0,0,0,255
327930,19,401,393.00,393.00,0.00,0,0,0,255
327948,19,397,392.89,393.00,-0.11,0,0,0,255
327966,19,389,392.44,393.00,-0.56,0,0,0,255
327984,19,389,392.00,393.00,-1.00,0,0,0,255
328002,19,388,391.67,393.00,-1.33,0,0,0,255
328020,19,392,391.67,393.00,-1.33,0,0,0,255
328038,19,393,392.11,393.00,-0.89,0,0,0,255
328056,19,392,392.11,393.00,-0.89,0,0,0,255
328074,19,431,392.11,392.89,-0.78,0,0,0,255
328092,19,400,392.11,392.44,-0.33,0,0,0,255
328110,19,394,391.78,392.00,-0.22,0,0,0,255
328128,19,393,391.89,391.67,0.22,0,0,0,255
328146,19,393,391.89,391.67,0.22,0,0,0,255
328164,19,389,391.89,392.11,-0.22,0,0,0,255
328182,19,389,391.89,392.11,-0.22,0,0,0,255
328200,19,389,391.56,392.11,-0.56,0,0,0,255
328218,19,389,391.56,392.11,-0.56,0,0,0,255
328236,19,421,392.44,391.78,0.67,0,0,0,255
328254,19,408,392.44,391.89,0.56,0,0,0,255
328272,19,399,392.44,391.89,0.56,0,0,0,255
328290,19,392,391.89,391.89,0.00,0,0,0,255
328308,19,389,391.89,391.89,0.00,0,0,0,255
328326,19,392,392.22,391.56,0.67,0,0,0,255
328344,19,389,392.22,391.56,0.67,0,0,0,255
328363,19,392,392.22,392.44,-0.22,0,0,0,255
328381,19,392,392.11,392.44,-0.33,0,0,0,255
328399,19,386,391.78,392.44,-0.67,0,0,0,255
328417,19,435,391.78,391.89,-0.11,0,0,0,255
328435,19,401,391.78,391.89,-0.11,0,0,0,255
328453,19,393,391.67,392.22,-0.56,0,0,0,255
328471,19,392,391.56,392.22,-0.67,0,0,0,255
328489,19,392,391.44,392.22,-0.78,0,0,0,255
328507,19,392,391.78,392.11,-0.33,0,0,0,255
328525,19,389,391.78,391.78,0.00,0,0,0,255
328543,19,392,392.11,391.78,0.33,0,0,0,255
328561,19,386,392.11,391.78,0.33,0,0,0,255
328579,19,427,392.11,391.67,0.44,0,0,0,255
328597,19,399,392.11,391.56,0.56,0,0,0,255
328615,19,397,392.11,391.44,0.67,0,0,0,255
328633,19,392,392.11,391.78,0.33,0,0,0,255
328651,19,393,392.22,391.78,0.44,0,0,0,255
328669,19,392,392.22,392.11,0.11,0,0,0,255
328687,19,392,392.22,392.11,0.11,0,0,0,255
328705,19,392,392.22,392.11,0.11,0,0,0,255
328723,19,392,392.22,392.11,0.11,0,0,0,255
328741,19,424,392.78,392.11,0.67,0,0,0,255
328759,19,403,392.78,392.11,0.67,0,0,0,255
328777,19,399,392.78,392.22,0.56,0,0,0,255
328795,19,395,393.00,392.22,0.78,0,0,0,255
328813,19,388,393.00,392.22,0.78,0,0,0,255
328832,19,389,393.00,392.22,0.78,0,0,0,255
328850,19,389,393.00,392.22,0.78,0,0,0,255
328868,19,392,393.00,392.78,0.22,0,0,0,255
328886,19,389,393.00,392.78,0.22,0,0,0,255
328904,19,385,393.00,392.78,0.22,0,0,0,255
328922,19,433,393.00,393.00,0.00,0,0,0,255
328940,19,400,393.00,393.00,0.00,0,0,0,255
328958,19,393,392.56,393.00,-0.44,0,0,0,255
328976,19,392,392.56,393.00,-0.44,0,0,0,255
328994,19,393,392.56,393.00,-0.44,0,0,0,255
329012,19,392,392.56,393.00,-0.44,0,0,0,255
329030,19,392,392.56,393.00,-0.44,0,0,0,255
329048,19,388,392.22,393.00,-0.78,0,0,0,255
329066,19,388,391.89,393.00,-1.11,0,0,0,255
329084,19,429,391.89,392.56,-0.67,0,0,0,255
329102,19,403,391.89,392.56,-0.67,0,0,0,255
329120,19,397,391.89,392.56,-0.67,0,0,0,255
329138,19,389,391.22,392.56,-1.33,0,0,0,255
329156,19,388,391.22,392.56,-1.33,0,0,0,255
329174,19,388,391.22,392.22,-1.00,0,0,0,255
329192,19,393,391.67,391.89,-0.22,0,0,0,255
329210,19,392,391.67,391.89,-0.22,0,0,0,255
329228,19,389,391.67,391.89,-0.22,0,0,0,255
329246,19,425,392.56,391.89,0.67,0,0,0,255
329264,19,405,392.56,391.22,1.33,0,0,0,255
329282,19,399,392.56,391.22,1.33,0,0,0,255
329300,19,389,392.11,391.22,0.89,0,0,0,255
329318,19,392,392.11,391.67,0.44,0,0,0,255
329336,19,392,392.00,391.67,0.33,0,0,0,255
329354,19,392,392.00,391.67,0.33,0,0,0,255
329372,19,392,392.00,392.56,-0.56,0,0,0,255
329390,19,389,392.00,392.56,-0.56,0,0,0,255
329408,19,385,392.00,392.56,-0.56,0,0,0,255
329426,19,433,392.00,392.11,-0.11,0,0,0,255
329444,19,400,392.00,392.11,-0.11,0,0,0,255
329462,19,396,391.89,392.00,-0.11,0,0,0,255
329480,19,393,392.33,392.00,0.33,0,0,0,255
329498,19,392,392.67,392.00,0.67,0,0,0,255
329516,19,392,392.67,392.00,0.67,0,0,0,255
329534,19,393,392.67,392.00,0.67,0,0,0,255
329552,19,392,392.67,392.00,0.67,0,0,0,255
329570,19,384,392.67,392.00,0.67,0,0,0,255
329588,19,431,392.67,391.89,0.78,0,0,0,255
329606,19,402,392.67,392.33,0.33,0,0,0,255
329624,19,397,392.67,392.67,0.00,0,0,0,255
329643,19,392,392.67,392.67,0.00,0,0,0,255
329661,19,393,392.78,392.67,0.11,0,0,0,255
329679,19,389,392.78,392.67,0.11,0,0,0,255
329697,19,393,392.89,392.67,0.22,0,0,0,255
329715,19,389,392.89,392.67,0.22,0,0,0,255
329733,19,392,392.89,392.67,0.22,0,0,0,255
329751,19,423,393.44,392.67,0.78,0,0,0,255
329769,19,403,393.44,392.67,0.78,0,0,0,255
329787,19,398,393.44,392.78,0.67,0,0,0,255
329805,19,392,393.00,392.78,0.22,0,0,0,255
329823,19,389,392.89,392.89,0.00,0,0,0,255
329841,19,392,392.89,392.89,0.00,0,0,0,255
329859,19,393,393.00,392.89,0.11,0,0,0,255
329877,19,392,392.89,393.44,-0.56,0,0,0,255
329895,19,392,392.89,393.44,-0.56,0,0,0,255
329913,19,419,393.56,393.44,0.11,0,0,0,255
329931,19,439,393.56,393.00,0.56,0,0,0,255
329949,19,399,393.56,392.89,0.67,0,0,0,255
329967,19,392,393.00,392.89,0.11,0,0,0,255
329985,19,392,393.00,393.00,0.00,0,0,0,255
330003,19,392,392.89,392.89,0.00,0,0,0,255
330021,19,392,392.89,392.89,0.00,0,0,0,255
330039,19,392,392.78,393.56,-0.78,0,0,0,255
330057,19,389,392.78,393.56,-0.78,0,0,0,255
330075,19,385,392.78,393.56,-0.78,0,0,0,255
330093,19,434,392.78,393.00,-0.22,0,0,0,255
330112,19,396,392.56,393.00,-0.44,0,0,0,255
330130,19,396,392.56,392.89,-0.33,0,0,0,255
330148,19,393,392.67,392.89,-0.22,0,0,0,255
330166,19,392,392.67,392.78,-0.11,0,0,0,255
330184,19,392,392.67,392.78,-0.11,0,0,0,255
330202,19,389,392.56,392.78,-0.22,0,0,0,255
330220,19,392,392.56,392.78,-0.22,0,0,0,255
330238,19,386,392.56,392.56,0.00,0,0,0,255
330256,19,431,392.56,392.56,0.00,0,0,0,255
330274,19,399,392.56,392.67,-0.11,0,0,0,255
330292,19,393,392.22,392.67,-0.44,0,0,0,255
330310,19,392,392.22,392.67,-0.44,0,0,0,255
330328,19,389,392.22,392.56,-0.33,0,0,0,255
330346,19,388,391.89,392.56,-0.67,0,0,0,255
330364,19,392,391.89,392.56,-0.67,0,0,0,255
330382,19,392,391.89,392.56,-0.67,0,0,0,255
330400,19,392,392.22,392.56,-0.33,0,0,0,255
330418,19,420,392.67,392.22,0.44,0,0,0,255
330436,19,424,392.67,392.22,0.44,0,0,0,255
330454,19,395,392.56,392.22,0.33,0,0,0,255
330472,19,395,392.56,391.89,0.67,0,0,0,255
330490,19,388,392.44,391.89,0.56,0,0,0,255
330508,19,392,392.44,391.89,0.56,0,0,0,255
330526,19,392,392.44,392.22,0.22,0,0,0,255
330544,19,389,392.44,392.67,-0.22,0,0,0,255
330562,19,388,392.11,392.67,-0.56,0,0,0,255
330580,19,381,392.11,392.56,-0.44,0,0,0,255
330598,19,436,392.11,392.56,-0.44,0,0,0,255
330616,19,400,392.11,392.44,-0.33,0,0,0,255
330634,19,396,392.33,392.44,-0.11,0,0,0,255
330652,19,392,392.33,392.44,-0.11,0,0,0,255
330670,19,393,392.78,392.44,0.33,0,0,0,255
330688,19,389,392.78,392.11,0.67,0,0,0,255
330706,19,389,392.44,392.11,0.33,0,0,0,255
330724,19,392,392.44,392.11,0.33,0,0,0,255
330742,19,386,392.11,392.11,0.00,0,0,0,255
330760,19,431,392.11,392.33,-0.22,0,0,0,255
330778,19,402,392.11,392.33,-0.22,0,0,0,255
330796,19,397,392.22,392.78,-0.56,0,0,0,255
330814,19,395,392.22,392.78,-0.56,0,0,0,255
330832,19,392,392.56,392.44,0.11,0,0,0,255
330850,19,392,392.56,392.44,0.11,0,0,0,255
330868,19,392,392.56,392.11,0.44,0,0,0,255
330886,19,389,392.56,392.11,0.44,0,0,0,255
330904,19,392,392.89,392.11,0.78,0,0,0,255
330923,19,419,393.44,392.22,1.22,0,0,0,255
330941,19,404,393.44,392.22,1.22,0,0,0,255
330959,19,398,393.44,392.56,0.89,0,0,0,255
330977,19,391,393.00,392.56,0.44,0,0,0,255
330995,19,392,393.00,392.56,0.44,0,0,0,255
331013,19,393,393.00,392.56,0.44,0,0,0,255
331031,19,389,393.00,392.89,0.11,0,0,0,255
331049,19,392,393.00,393.44,-0.44,0,0,0,255
331067,19,392,393.00,393.44,-0.44,0,0,0,255
331085,19,418,393.67,393.44,0.22,0,0,0,255
331103,19,437,393.67,393.00,0.67,0,0,0,255
331121,19,399,393.67,393.00,0.67,0,0,0,255
331139,19,395,393.44,393.00,0.44,0,0,0,255
331157,19,392,393.11,393.00,0.11,0,0,0,255
331175,19,389,393.11,393.00,0.11,0,0,0,255
331193,19,392,393.11,393.00,0.11,0,0,0,255
331211,19,393,393.22,393.67,-0.44,0,0,0,255
331229,19,392,393.22,393.67,-0.44,0,0,0,255
331247,19,384,393.22,393.67,-0.44,0,0,0,255
331265,19,430,393.22,393.44,-0.22,0,0,0,255
331283,19,398,393.22,393.11,0.11,0,0,0,255
331301,19,396,393.00,393.11,-0.11,0,0,0,255
331319,19,391,393.00,393.11,-0.11,0,0,0,255
331337,19,389,393.00,393.22,-0.22,0,0,0,255
331355,19,392,392.89,393.22,-0.33,0,0,0,255
331373,19,393,393.00,393.22,-0.22,0,0,0,255
331392,19,392,393.00,393.22,-0.22,0,0,0,255
331410,19,384,393.00,393.22,-0.22,0,0,0,255
331428,19,425,393.00,393.00,0.00,0,0,0,255
331446,19,405,393.00,393.00,0.00,0,0,0,255
331464,19,398,393.00,393.00,0.00,0,0,0,255
331482,19,395,393.00,392.89,0.11,0,0,0,255
331500,19,393,393.11,393.00,0.11,0,0,0,255
331518,19,392,393.11,393.00,0.11,0,0,0,255
331536,19,392,393.11,393.00,0.11,0,0,0,255
331554,19,388,393.00,393.00,0.00,0,0,0,255
331572,19,388,392.89,393.00,-0.11,0,0,0,255
331590,19,420,393.67,393.00,0.67,0,0,0,255
331608,19,432,393.67,393.00,0.67,0,0,0,255
331626,19,399,393.67,393.11,0.56,0,0,0,255
331644,19,395,393.56,393.11,0.44,0,0,0,255
331662,19,389,393.56,393.11,0.44,0,0,0,255
331680,19,389,393.56,393.00,0.56,0,0,0,255
331698,19,389,393.22,392.89,0.33,0,0,0,255
331716,19,393,393.22,393.67,-0.44,0,0,0,255
331734,19,392,393.22,393.67,-0.44,0,0,0,255
331752,19,384,393.22,393.67,-0.44,0,0,0,255
331770,19,433,393.22,393.56,-0.33,0,0,0,255
331788,19,397,393.11,393.56,-0.44,0,0,0,255
331806,19,396,393.00,393.56,-0.56,0,0,0,255
331824,19,391,392.56,393.22,-0.67,0,0,0,255
331842,19,389,392.11,393.22,-1.11,0,0,0,255
331860,19,392,392.11,393.22,-1.11,0,0,0,255
331878,19,389,391.78,393.22,-1.44,0,0,0,255
331896,19,389,391.78,393.22,-1.44,0,0,0,255
331914,19,392,392.11,393.11,-1.00,0,0,0,255
331932,19,425,392.11,393.00,-0.89,0,0,0,255
331950,19,399,392.11,392.56,-0.44,0,0,0,255
331968,19,397,392.11,392.11,0.00,0,0,0,255
331986,19,395,392.11,392.11,0.00,0,0,0,255
332004,19,389,392.11,391.78,0.33,0,0,0,255
332022,19,389,392.11,391.78,0.33,0,0,0,255
332040,19,392,392.44,392.11,0.33,0,0,0,255
