"Time","myMedian.getCount()","currentADC","currentAverage","lastSignificantAverage","deltaAverage","triggered","fading","fadeDir","fadeValue"
424471,19,385,383.00,383.22,-0.22,0,0,0,255
424489,19,385,383.33,382.89,0.44,0,0,0,255
424507,19,381,382.89,382.56,0.33,0,0,0,255
424525,19,381,382.89,382.56,0.33,0,0,0,255
424543,19,374,382.89,382.56,0.33,0,0,0,255
424561,19,423,382.89,382.56,0.33,0,0,0,255
424579,19,392,382.89,382.56,0.33,0,0,0,255
424597,19,385,382.89,383.00,-0.11,0,0,0,255
424615,19,381,382.89,383.33,-0.44,0,0,0,255
424633,19,381,382.89,382.89,0.00,0,0,0,255
424651,19,385,382.89,382.89,0.00,0,0,0,255
424669,19,381,382.89,382.89,0.00,0,0,0,255
424687,19,381,382.44,382.89,-0.44,0,0,0,255
424705,19,381,382.33,382.89,-0.56,0,0,0,255
424723,19,411,382.78,382.89,-0.11,0,0,0,255
424741,19,395,382.78,382.89,-0.11,0,0,0,255
424759,19,387,382.78,382.89,-0.11,0,0,0,255
424777,19,381,382.78,382.89,-0.11,0,0,0,255
424795,19,385,383.22,382.89,0.33,0,0,0,255
424813,19,385,383.22,382.44,0.78,0,0,0,255
424832,19,381,382.78,382.33,0.44,0,0,0,255
424850,19,381,382.78,382.78,0.00,0,0,0,255
424868,19,381,382.78,382.78,0.00,0,0,0,255
424886,19,404,383.44,382.78,0.67,0,0,0,255
424904,19,424,383.44,382.78,0.67,0,0,0,255
424922,19,388,383.44,383.22,0.22,0,0,0,255
424940,19,385,383.44,383.22,0.22,0,0,0,255
424958,19,381,383.44,382.78,0.67,0,0,0,255
424976,19,381,383.44,382.78,0.67,0,0,0,255
424994,19,381,383.00,382.78,0.22,0,0,0,255
425012,19,381,383.00,383.44,-0.44,0,0,0,255
425030,19,381,383.00,383.44,-0.44,0,0,0,255
425048,19,373,383.00,383.44,-0.44,0,0,0,255
425066,19,415,383.00,383.44,-0.44,0,0,0,255
425084,19,394,383.00,383.44,-0.44,0,0,0,255
425102,19,381,382.33,383.44,-1.11,0,0,0,255
425120,19,385,382.78,383.00,-0.22,0,0,0,255
425138,19,385,382.78,383.00,-0.22,0,0,0,255
425156,19,381,382.33,383.00,-0.67,0,0,0,255
425174,19,381,382.33,383.00,-0.67,0,0,0,255
425192,19,382,382.44,383.00,-0.56,0,0,0,255
425210,19,384,382.78,383.00,-0.22,0,0,0,255
425228,19,417,382.78,382.33,0.44,0,0,0,255
425246,19,395,382.78,382.78,0.00,0,0,0,255
425264,19,386,382.78,382.78,0.00,0,0,0,255
425282,19,385,382.78,382.33,0.44,0,0,0,255
425300,19,385,383.22,382.33,0.89,0,0,0,255
425318,19,381,383.22,382.44,0.78,0,0,0,255
425336,19,381,383.22,382.78,0.44,0,0,0,255
425354,19,382,383.33,382.78,0.56,0,0,0,255
425372,19,381,383.33,382.78,0.56,0,0,0,255
425390,19,411,383.89,382.78,1.11,0,0,0,255
425408,19,428,383.89,382.78,1.11,0,0,0,255
425426,19,387,383.89,383.22,0.67,0,0,0,255
425444,19,385,384.33,383.22,1.11,0,0,0,255
425462,19,381,383.89,383.22,0.67,0,0,0,255
425480,19,381,383.44,383.33,0.11,0,0,0,255
425498,19,381,383.44,383.33,0.11,0,0,0,255
425516,19,381,383.44,383.89,-0.44,0,0,0,255
425534,19,382,383.44,383.89,-0.44,0,0,0,255
425552,19,373,383.11,383.89,-0.78,0,0,0,255
425570,19,421,383.11,384.33,-1.22,0,0,0,255
425588,19,393,383.11,383.89,-0.78,0,0,0,255
425606,19,385,383.00,383.44,-0.44,0,0,0,255
425624,19,382,382.67,383.44,-0.78,0,0,0,255
425643,19,385,382.67,383.44,-0.78,0,0,0,255
425661,19,381,382.67,383.44,-0.78,0,0,0,255
425679,19,385,383.11,383.11,0.00,0,0,0,255
425697,19,381,383.00,383.11,-0.11,0,0,0,255
425715,19,374,383.00,383.11,-0.11,0,0,0,255
425733,19,415,383.00,383.00,0.00,0,0,0,255
425751,19,391,383.00,382.67,0.33,0,0,0,255
425769,19,381,382.56,382.67,-0.11,0,0,0,255
425787,19,382,382.22,382.67,-0.44,0,0,0,255
425805,19,381,382.22,383.11,-0.89,0,0,0,255
425823,19,385,382.67,383.00,-0.33,0,0,0,255
425841,19,385,383.11,383.00,0.11,0,0,0,255
425859,19,381,383.11,383.00,0.11,0,0,0,255
425877,19,380,383.00,383.00,0.00,0,0,0,255
425895,19,411,383.44,382.56,0.89,0,0,0,255
425913,19,399,383.44,382.22,1.22,0,0,0,255
425931,19,386,383.44,382.22,1.22,0,0,0,255
425949,19,385,383.44,382.67,0.78,0,0,0,255
425967,19,381,383.33,383.11,0.22,0,0,0,255
425985,19,381,382.89,383.11,-0.22,0,0,0,255
426003,19,381,382.89,383.00,-0.11,0,0,0,255
426021,19,381,382.44,383.44,-1.00,0,0,0,255
426039,19,382,382.56,383.44,-0.89,0,0,0,255
426057,19,373,382.56,383.44,-0.89,0,0,0,255
426075,19,422,382.56,383.44,-0.89,0,0,0,255
426093,19,389,382.56,383.33,-0.78,0,0,0,255
426112,19,381,382.56,382.89,-0.33,0,0,0,255
426130,19,381,382.44,382.89,-0.44,0,0,0,255
426148,19,381,382.44,382.44,0.00,0,0,0,255
426166,19,381,382.00,382.56,-0.56,0,0,0,255
426184,19,382,381.67,382.56,-0.89,0,0,0,255
426202,19,381,381.67,382.56,-0.89,0,0,0,255
426220,19,373,381.67,382.56,-0.89,0,0,0,255
426238,19,422,381.67,382.56,-0.89,0,0,0,255
426256,19,390,381.67,382.44,-0.78,0,0,0,255
426274,19,385,381.67,382.44,-0.78,0,0,0,255
426292,19,381,381.22,382.00,-0.78,0,0,0,255
426310,19,381,381.22,381.67,-0.44,0,0,0,255
426328,19,385,381.67,381.67,0.00,0,0,0,255
426346,19,381,381.67,381.67,0.00,0,0,0,255
426364,19,385,382.11,381.67,0.44,0,0,0,255
426382,19,376,382.00,381.67,0.33,0,0,0,255
426400,19,415,382.44,381.67,0.78,0,0,0,255
426418,19,392,382.44,381.22,1.22,0,0,0,255
426436,19,387,382.44,381.22,1.22,0,0,0,255
426454,19,381,382.44,381.67,0.78,0,0,0,255
426472,19,381,382.44,381.67,0.78,0,0,0,255
426490,19,381,382.44,382.11,0.33,0,0,0,255
426508,19,381,382.44,382.00,0.44,0,0,0,255
426526,19,385,382.78,382.44,0.33,0,0,0,255
426544,19,382,382.89,382.44,0.44,0,0,0,255
426562,19,408,383.56,382.44,1.11,0,0,0,255
426580,19,393,383.56,382.44,1.11,0,0,0,255
426598,19,387,383.56,382.44,1.11,0,0,0,255
426616,19,381,383.11,382.44,0.67,0,0,0,255
426634,19,385,383.56,382.44,1.11,0,0,0,255
426652,19,385,384.00,382.78,1.22,0,0,0,255
426670,19,385,384.00,382.89,1.11,0,0,0,255
426688,19,381,384.00,383.56,0.44,0,0,0,255
426706,19,381,383.56,383.56,0.00,0,0,0,255
426724,19,373,383.56,383.56,0.00,0,0,0,255
426742,19,423,383.56,383.11,0.44,0,0,0,255
426760,19,389,383.56,383.56,0.00,0,0,0,255
426778,19,388,383.56,384.00,-0.44,0,0,0,255
426796,19,381,383.56,384.00,-0.44,0,0,0,255
426814,19,381,383.56,384.00,-0.44,0,0,0,255
426832,19,385,384.00,383.56,0.44,0,0,0,255
426850,19,381,384.00,383.56,0.44,0,0,0,255
426868,19,385,384.00,383.56,0.44,0,0,0,255
426886,19,374,383.89,383.56,0.33,0,0,0,255
426904,19,415,383.89,383.56,0.33,0,0,0,255
426923,19,390,383.89,383.56,0.33,0,0,0,255
426941,19,385,383.67,383.56,0.11,0,0,0,255
426959,19,381,383.67,384.00,-0.33,0,0,0,255
426977,19,381,383.22,384.00,-0.78,0,0,0,255
426995,19,385,383.22,384.00,-0.78,0,0,0,255
427013,19,381,382.78,383.89,-1.11,0,0,0,255
427031,19,381,382.78,383.89,-1.11,0,0,0,255
427049,19,374,382.78,383.89,-1.11,0,0,0,255
427067,19,411,383.56,383.67,-0.11,0,0,0,255
427085,19,395,383.56,383.67,-0.11,0,0,0,255
427103,19,386,383.33,383.22,0.11,0,0,0,255
427121,19,381,382.78,383.22,-0.44,0,0,0,255
427139,19,381,382.78,382.78,0.00,0,0,0,255
427157,19,381,382.78,382.78,0.00,0,0,0,255
427175,19,381,382.33,382.78,-0.44,0,0,0,255
427193,19,381,382.33,383.56,-1.22,0,0,0,255
427211,19,381,381.89,383.56,-1.67,0,0,0,255
427229,19,408,382.44,383.33,-0.89,0,0,0,255
427247,19,423,382.44,382.78,-0.33,0,0,0,255
427265,19,388,382.44,382.78,-0.33,0,0,0,255
427283,19,388,382.78,382.78,0.00,0,0,0,255
427301,19,385,383.22,382.33,0.89,0,0,0,255
427319,19,381,383.22,382.33,0.89,0,0,0,255
427337,19,381,382.78,381.89,0.89,0,0,0,255
427355,19,381,382.78,382.44,0.33,0,0,0,255
427373,19,381,382.78,382.44,0.33,0,0,0,255
427392,19,373,382.78,382.44,0.33,0,0,0,255
427410,19,423,382.78,382.78,0.00,0,0,0,255
427428,19,392,382.78,383.22,-0.44,0,0,0,255
427446,19,385,382.67,383.22,-0.56,0,0,0,255
427464,19,381,382.67,382.78,-0.11,0,0,0,255
427482,19,381,382.67,382.78,-0.11,0,0,0,255
427500,19,385,383.11,382.78,0.33,0,0,0,255
427518,19,385,383.56,382.78,0.78,0,0,0,255
427536,19,381,383.56,382.78,0.78,0,0,0,255
427554,19,374,383.56,382.78,0.78,0,0,0,255
427572,19,423,383.56,382.67,0.89,0,0,0,255
427590,19,391,383.56,382.67,0.89,0,0,0,255
427608,19,389,383.56,382.67,0.89,0,0,0,255
427626,19,381,382.78,383.11,-0.33,0,0,0,255
427644,19,385,382.78,383.56,-0.78,0,0,0,255
427662,19,381,382.78,383.56,-0.78,0,0,0,255
427680,19,381,382.78,383.56,-0.78,0,0,0,255
427698,19,381,382.78,383.56,-0.78,0,0,0,255
427716,19,382,382.89,383.56,-0.67,0,0,0,255
427734,19,411,383.78,383.56,0.22,0,0,0,255
427752,19,394,383.78,382.78,1.00,0,0,0,255
427770,19,387,383.56,382.78,0.78,0,0,0,255
427788,19,384,383.44,382.78,0.67,0,0,0,255
427806,19,382,383.56,382.78,0.78,0,0,0,255
427824,19,381,383.56,382.78,0.78,0,0,0,255
427842,19,381,383.11,382.89,0.22,0,0,0,255
427860,19,381,382.67,383.78,-1.11,0,0,0,255
427878,19,381,382.67,383.78,-1.11,0,0,0,255
427896,19,406,383.56,383.56,0.00,0,0,0,255
427914,19,424,383.56,383.44,0.11,0,0,0,255
427932,19,391,383.56,383.56,0.00,0,0,0,255
427950,19,384,383.00,383.56,-0.56,0,0,0,255
427968,19,382,383.11,383.11,0.00,0,0,0,255
427986,19,381,382.67,382.67,0.00,0,0,0,255
428004,19,381,382.67,382.67,0.00,0,0,0,255
428022,19,381,382.67,383.56,-0.89,0,0,0,255
428040,19,381,382.67,383.56,-0.89,0,0,0,255
428058,19,373,382.56,383.56,-1.00,0,0,0,255
428076,19,421,382.56,383.00,-0.44,0,0,0,255
428094,19,393,382.56,383.11,-0.56,0,0,0,255
428112,19,385,382.33,382.67,-0.33,0,0,0,255
428130,19,383,382.22,382.67,-0.44,0,0,0,255
428148,19,381,382.11,382.67,-0.56,0,0,0,255
428166,19,381,382.11,382.67,-0.56,0,0,0,255
428184,19,381,382.11,382.56,-0.44,0,0,0,255
428203,19,381,382.11,382.56,-0.44,0,0,0,255
428221,19,376,382.11,382.56,-0.44,0,0,0,255
428239,19,415,382.11,382.33,-0.22,0,0,0,255
428257,19,392,382.11,382.22,-0.11,0,0,0,255
428275,19,386,382.11,382.11,0.00,0,0,0,255
428293,19,383,382.00,382.11,-0.11,0,0,0,255
428311,19,381,381.89,382.11,-0.22,0,0,0,255
428329,19,381,381.89,382.11,-0.22,0,0,0,255
428347,19,381,381.89,382.11,-0.22,0,0,0,255
428365,19,385,382.33,382.11,0.22,0,0,0,255
428383,19,381,382.33,382.11,0.22,0,0,0,255
428401,19,414,382.89,382.11,0.78,0,0,0,255
428419,19,397,382.89,382.00,0.89,0,0,0,255
428437,19,386,382.89,381.89,1.00,0,0,0,255
428455,19,384,382.78,381.89,0.89,0,0,0,255
428473,19,385,383.00,381.89,1.11,0,0,0,255
428491,19,381,383.00,382.33,0.67,0,0,0,255
428509,19,381,383.00,382.33,0.67,0,0,0,255
428527,19,385,383.44,382.89,0.56,0,0,0,255
428545,19,381,383.44,382.89,0.56,0,0,0,255
428563,19,373,383.44,382.89,0.56,0,0,0,255
428581,19,423,383.44,382.78,0.67,0,0,0,255
428599,19,388,383.44,383.00,0.44,0,0,0,255
428617,19,384,383.22,383.00,0.22,0,0,0,255
428635,19,383,383.22,383.00,0.22,0,0,0,255
428653,19,381,383.22,383.44,-0.22,0,0,0,255
428672,19,381,383.22,383.44,-0.22,0,0,0,255
428690,19,385,383.67,383.44,0.22,0,0,0,255
428708,19,385,383.67,383.44,0.22,0,0,0,255
428726,19,374,383.67,383.44,0.22,0,0,0,255
428744,19,421,383.67,383.22,0.44,0,0,0,255
428762,19,389,383.67,383.22,0.44,0,0,0,255
428780,19,389,383.67,383.22,0.44,0,0,0,255
428798,19,381,383.33,383.22,0.11,0,0,0,255
428816,19,381,382.89,383.67,-0.78,0,0,0,255
428834,19,381,382.89,383.67,-0.78,0,0,0,255
428852,19,381,382.89,383.67,-0.78,0,0,0,255
428870,19,385,382.89,383.67,-0.78,0,0,0,255
428888,19,384,383.22,383.67,-0.44,0,0,0,255
428906,19,417,384.00,383.67,0.33,0,0,0,255
428924,19,395,384.00,383.33,0.67,0,0,0,255
428942,19,386,383.78,382.89,0.89,0,0,0,255
428960,19,383,383.67,382.89,0.78,0,0,0,255
428978,19,385,383.89,382.89,1.00,0,0,0,255
428996,19,386,384.44,382.89,1.56,0,0,0,255
429014,19,381,384.44,383.22,1.22,0,0,0,255
429032,19,385,384.44,384.00,0.44,0,0,0,255
429050,19,381,384.00,384.00,0.00,0,0,0,255
429068,19,408,384.89,383.78,1.11,0,0,0,255
429086,19,395,384.89,383.67,1.22,0,0,0,255
429104,19,387,384.67,383.89,0.78,0,0,0,255
429122,19,384,384.33,384.44,-0.11,0,0,0,255
429140,19,382,384.44,384.44,0.00,0,0,0,255
429158,19,386,384.89,384.44,0.44,0,0,0,255
429176,19,382,384.89,384.00,0.89,0,0,0,255
429194,19,381,384.89,384.89,0.00,0,0,0,255
429212,19,381,384.56,384.89,-0.33,0,0,0,255
429230,19,377,384.33,384.67,-0.33,0,0,0,255
429248,19,422,384.33,384.33,0.00,0,0,0,255
429266,19,388,384.33,384.44,-0.11,0,0,0,255
429284,19,385,384.22,384.89,-0.67,0,0,0,255
429302,19,383,384.22,384.89,-0.67,0,0,0,255
429320,19,385,384.22,384.89,-0.67,0,0,0,255
429338,19,382,383.78,384.56,-0.78,0,0,0,255
429356,19,382,383.78,384.33,-0.56,0,0,0,255
429374,19,381,383.44,384.33,-0.89,0,0,0,255
429392,19,384,383.67,384.33,-0.67,0,0,0,255
429410,19,415,383.67,384.22,-0.56,0,0,0,255
429428,19,393,383.67,384.22,-0.56,0,0,0,255
429446,19,389,383.67,384.22,-0.56,0,0,0,255
429464,19,383,383.56,383.78,-0.22,0,0,0,255
429483,19,381,383.56,383.78,-0.22,0,0,0,255
429501,19,385,383.44,383.44,0.00,0,0,0,255
429519,19,381,383.33,383.67,-0.33,0,0,0,255
429537,19,385,383.78,383.67,0.11,0,0,0,255
429555,19,384,384.00,383.67,0.33,0,0,0,255
429573,19,413,384.67,383.67,1.00,0,0,0,255
429591,19,392,384.67,383.56,1.11,0,0,0,255
429609,19,387,384.56,383.56,1.00,0,0,0,255
429627,19,384,384.44,383.44,1.00,0,0,0,255
429645,19,381,384.33,383.33,1.00,0,0,0,255
429663,19,381,384.00,383.78,0.22,0,0,0,255
429681,19,381,383.89,384.00,-0.11,0,0,0,255
429699,19,381,383.78,384.67,-0.89,0,0,0,255
429717,19,381,383.78,384.67,-0.89,0,0,0,255
429735,19,408,384.33,384.56,-0.22,0,0,0,255
429753,19,396,384.33,384.44,-0.11,0,0,0,255
429771,19,387,384.11,384.33,-0.22,0,0,0,255
429789,19,384,383.78,384.00,-0.22,0,0,0,255
429807,19,383,383.78,383.89,-0.11,0,0,0,255
429825,19,381,383.78,383.78,0.00,0,0,0,255
429843,19,381,383.33,383.78,-0.44,0,0,0,255
429861,19,381,383.33,384.33,-1.00,0,0,0,255
429879,19,382,383.00,384.33,-1.33,0,0,0,255
429897,19,373,382.67,384.11,-1.44,0,0,0,255
429915,19,422,382.67,383.78,-1.11,0,0,0,255
429933,19,393,382.67,383.78,-1.11,0,0,0,255
429952,19,389,382.67,383.78,-1.11,0,0,0,255
429970,19,387,383.00,383.33,-0.33,0,0,0,255
429988,19,381,383.00,383.33,-0.33,0,0,0,255
430006,19,381,383.00,383.00,0.00,0,0,0,255
430024,19,381,383.00,382.67,0.33,0,0,0,255
430042,19,382,383.11,382.67,0.44,0,0,0,255
430060,19,374,383.11,382.67,0.44,0,0,0,255
430078,19,420,383.11,382.67,0.44,0,0,0,255
430096,19,394,383.11,383.00,0.11,0,0,0,255
430114,19,389,383.33,383.00,0.33,0,0,0,255
430132,19,387,383.67,383.00,0.67,0,0,0,255
430150,19,381,383.44,383.00,0.44,0,0,0,255
430168,19,381,383.44,383.11,0.33,0,0,0,255
430186,19,381,383.44,383.11,0.33,0,0,0,255
430204,19,381,383.44,383.11,0.33,0,0,0,255
430222,19,381,383.33,383.11,0.22,0,0,0,255
430240,19,413,384.22,383.33,0.89,0,0,0,255
430258,19,394,384.22,383.67,0.56,0,0,0,255
430276,19,386,383.89,383.44,0.44,0,0,0,255
430294,19,384,383.33,383.44,-0.11,0,0,0,255
430312,19,386,383.22,383.44,-0.22,0,0,0,255
430330,19,381,383.22,383.44,-0.22,0,0,0,255
430348,19,381,383.22,383.33,-0.11,0,0,0,255
430366,19,385,383.67,384.22,-0.56,0,0,0,255
430384,19,381,383.56,384.22,-0.67,0,0,0,255
430402,19,404,384.44,383.89,0.56,0,0,0,255
430420,19,423,384.44,383.33,1.11,0,0,0,255
430438,19,387,384.22,383.22,1.00,0,0,0,255
430456,19,384,383.89,383.22,0.67,0,0,0,255
430474,19,383,383.44,383.22,0.22,0,0,0,255
430492,19,385,383.89,383.67,0.22,0,0,0,255
430510,19,381,383.89,383.56,0.33,0,0,0,255
430528,19,381,383.89,384.44,-0.56,0,0,0,255
430546,19,385,384.33,384.44,-0.11,0,0,0,255
430564,19,381,384.33,384.22,0.11,0,0,0,255
430582,19,415,384.33,383.89,0.44,0,0,0,255
430600,19,390,384.33,383.44,0.89,0,0,0,255
430618,19,389,384.44,383.89,0.56,0,0,0,255
430636,19,383,384.33,383.89,0.44,0,0,0,255
430654,19,382,383.89,383.89,0.00,0,0,0,255
430672,19,381,383.89,384.33,-0.44,0,0,0,255
430690,19,382,384.00,384.33,-0.33,0,0,0,255
430708,19,385,384.00,384.33,-0.33,0,0,0,255
430726,19,385,384.33,384.33,0.00,0,0,0,255
430744,19,416,384.33,384.44,-0.11,0,0,0,255
430763,19,392,384.33,384.33,0.00,0,0,0,255
430781,19,390,384.56,383.89,0.67,0,0,0,255
430799,19,383,384.44,383.89,0.56,0,0,0,255
430817,19,382,384.33,384.00,0.33,0,0,0,255
430835,19,381,384.00,384.00,0.00,0,0,0,255
430853,19,385,384.33,384.33,0.00,0,0,0,255
430871,19,381,384.33,384.33,0.00,0,0,0,255
430889,19,381,384.00,384.33,-0.33,0,0,0,255
430907,19,408,384.89,384.56,0.33,0,0,0,255
430925,19,394,384.89,384.44,0.44,0,0,0,255
430943,19,387,384.56,384.33,0.22,0,0,0,255
430961,19,388,384.44,384.00,0.44,0,0,0,255
430979,19,387,384.89,384.33,0.56,0,0,0,255
430997,19,382,384.89,384.33,0.56,0,0,0,255
431015,19,381,384.89,384.00,0.89,0,0,0,255
431033,19,381,384.89,384.89,0.00,0,0,0,255
431051,19,381,384.44,384.89,-0.44,0,0,0,255
431069,19,381,384.00,384.56,-0.56,0,0,0,255
431087,19,423,384.00,384.44,-0.44,0,0,0,255
431105,19,389,384.00,384.89,-0.89,0,0,0,255
431123,19,385,383.67,384.89,-1.22,0,0,0,255
431141,19,383,383.67,384.89,-1.22,0,0,0,255
431159,19,386,384.11,384.89,-0.78,0,0,0,255
431177,19,381,384.11,384.44,-0.33,0,0,0,255
431195,19,381,383.67,384.00,-0.33,0,0,0,255
431213,19,381,383.67,384.00,-0.33,0,0,0,255
431232,19,381,383.67,384.00,-0.33,0,0,0,255
431250,19,415,383.67,383.67,0.00,0,0,0,255
431268,19,390,383.67,383.67,0.00,0,0,0,255
431286,19,385,383.44,384.11,-0.67,0,0,0,255
431304,19,383,383.00,384.11,-1.11,0,0,0,255
431322,19,386,383.00,383.67,-0.67,0,0,0,255
431340,19,381,382.89,383.67,-0.78,0,0,0,255
431358,19,385,383.33,383.67,-0.33,0,0,0,255
431376,19,381,383.33,383.67,-0.33,0,0,0,255
431394,19,381,383.33,383.67,-0.33,0,0,0,255
431412,19,410,383.89,383.44,0.44,0,0,0,255
431430,19,393,383.89,383.00,0.89,0,0,0,255
431448,19,387,383.89,383.00,0.89,0,0,0,255
431466,19,387,384.11,382.89,1.22,0,0,0,255
431484,19,382,384.00,383.33,0.67,0,0,0,255
431502,19,381,383.44,383.33,0.11,0,0,0,255
431520,19,385,383.89,383.33,0.56,0,0,0,255
431538,19,381,383.89,383.89,0.00,0,0,0,255
431556,19,381,383.89,383.89,0.00,0,0,0,255
431574,19,381,383.89,383.89,0.00,0,0,0,255
431592,19,423,383.89,384.11,-0.22,0,0,0,255
431610,19,387,383.89,384.00,-0.11,0,0,0,255
431628,19,388,384.11,383.44,0.67,0,0,0,255
431646,19,383,384.11,383.89,0.22,0,0,0,255
431664,19,382,383.67,383.89,-0.22,0,0,0,255
431682,19,385,384.11,383.89,0.22,0,0,0,255
431700,19,385,384.11,383.89,0.22,0,0,0,255
431718,19,381,384.11,383.89,0.22,0,0,0,255
431736,19,385,384.56,383.89,0.67,0,0,0,255
431754,19,415,384.56,384.11,0.44,0,0,0,255
431772,19,394,384.56,384.11,0.44,0,0,0,255
431790,19,385,384.33,383.67,0.67,0,0,0,255
431808,19,387,384.33,384.11,0.22,0,0,0,255
431826,19,382,384.33,384.11,0.22,0,0,0,255
431844,19,381,384.33,384.11,0.22,0,0,0,255
431862,19,381,383.89,384.56,-0.67,0,0,0,255
431880,19,385,384.33,384.56,-0.22,0,0,0,255
431898,19,381,384.33,384.56,-0.22,0,0,0,255
431916,19,381,384.33,384.33,0.00,0,0,0,255
431934,19,396,384.33,384.33,0.00,0,0,0,255
431952,19,386,384.22,384.33,-0.11,0,0,0,255
431970,19,384,384.00,384.33,-0.33,0,0,0,255
431988,19,386,384.33,383.89,0.44,0,0,0,255
432006,19,382,384.33,384.33,0.00,0,0,0,255
432024,19,382,384.00,384.33,-0.33,0,0,0,255
432043,19,382,383.67,384.33,-0.67,0,0,0,255
432061,19,385,384.00,384.33,-0.33,0,0,0,255
432079,19,408,384.11,384.22,-0.11,0,0,0,255
432097,19,399,384.11,384.00,0.11,0,0,0,255
432115,19,387,384.11,384.33,-0.22,0,0,0,255
432133,19,384,384.00,384.33,-0.33,0,0,0,255
432151,19,382,383.56,384.00,-0.44,0,0,0,255
432169,19,381,383.56,383.67,-0.11,0,0,0,255
432187,19,381,383.56,384.00,-0.44,0,0,0,255
432205,19,381,383.56,384.11,-0.56,0,0,0,255
432223,19,381,383.11,384.11,-1.00,0,0,0,255
432241,19,381,383.11,384.11,-1.00,0,0,0,255
432259,19,422,383.67,384.00,-0.33,0,0,0,255
432277,19,389,383.67,383.56,0.11,0,0,0,255
432295,19,384,383.44,383.56,-0.11,0,0,0,255
432313,19,387,383.78,383.56,0.22,0,0,0,255
432331,19,382,383.33,383.56,-0.22,0,0,0,255
432349,19,381,383.22,383.11,0.11,0,0,0,255
432367,19,381,383.11,383.11,0.00,0,0,0,255
432385,19,381,383.00,383.67,-0.67,0,0,0,255
432403,19,381,382.56,383.67,-1.11,0,0,0,255
432421,19,415,382.56,383.44,-0.89,0,0,0,255
432439,19,390,382.56,383.78,-1.22,0,0,0,255
432457,19,389,382.56,383.33,-0.78,0,0,0,255
432475,19,383,382.44,383.22,-0.78,0,0,0,255
432493,19,386,382.89,383.11,-0.22,0,0,0,255
432512,19,382,383.00,383.00,0.00,0,0,0,255
432530,19,385,383.44,382.56,0.89,0,0,0,255
432548,19,381,383.44,382.56,0.89,0,0,0,255
432566,19,381,383.44,382.56,0.89,0,0,0,255
432584,19,411,384.33,382.56,1.78,0,0,0,255
432602,19,394,384.33,382.44,1.89,0,0,0,255
432620,19,386,384.00,382.89,1.11,0,0,0,255
432638,19,387,384.33,383.00,1.33,0,0,0,255
432656,19,382,383.78,383.44,0.33,0,0,0,255
432674,19,381,383.67,383.44,0.22,0,0,0,255
432692,19,381,383.67,383.44,0.22,0,0,0,255
432710,19,381,383.67,384.33,-0.67,0,0,0,255
432728,19,381,383.67,384.33,-0.67,0,0,0,255
432746,19,381,383.67,384.00,-0.33,0,0,0,255
432764,19,402,383.67,384.33,-0.67,0,0,0,255
432782,19,391,383.67,383.78,-0.11,0,0,0,255
432800,19,388,383.67,383.67,0.00,0,0,0,255
432818,19,383,383.67,383.67,0.00,0,0,0,255
432836,19,386,383.67,383.67,0.00,0,0,0,255
432854,19,385,384.00,383.67,0.33,0,0,0,255
432872,19,385,384.00,383.67,0.33,0,0,0,255
432890,19,382,384.11,383.67,0.44,0,0,0,255
432908,19,385,384.56,383.67,0.89,0,0,0,255
432926,19,421,384.56,383.67,0.89,0,0,0,255
432944,19,388,384.56,383.67,0.89,0,0,0,255
432962,19,385,384.44,383.67,0.78,0,0,0,255
432980,19,386,384.33,384.00,0.33,0,0,0,255
432998,19,382,384.33,384.00,0.33,0,0,0,255
433016,19,381,384.33,384.11,0.22,0,0,0,255
433034,19,381,384.33,384.56,-0.22,0,0,0,255
433052,19,381,384.33,384.56,-0.22,0,0,0,255
433070,19,381,384.33,384.56,-0.22,0,0,0,255
433088,19,381,384.33,384.44,-0.11,0,0,0,255
433106,19,390,384.33,384.33,0.00,0,0,0,255
433124,19,386,384.33,384.33,0.00,0,0,0,255
433142,19,387,384.33,384.33,0.00,0,0,0,255
433160,19,386,384.67,384.33,0.33,0,0,0,255
433178,19,382,384.22,384.33,-0.11,0,0,0,255
433196,19,381,383.78,384.33,-0.56,0,0,0,255
433214,19,381,383.33,384.33,-1.00,0,0,0,255
433232,19,385,383.67,384.33,-0.67,0,0,0,255
433250,19,381,383.22,384.33,-1.11,0,0,0,255
433268,19,393,383.22,384.33,-1.11,0,0,0,255
433286,19,387,383.22,384.67,-1.44,0,0,0,255
433304,19,384,383.11,384.22,-1.11,0,0,0,255
433323,19,383,382.78,383.78,-1.00,0,0,0,255
433341,19,386,383.22,383.33,-0.11,0,0,0,255
433359,19,393,383.78,383.67,0.11,0,0,0,255
433377,19,400,384.44,383.22,1.22,0,0,0,255
433395,19,415,385.11,383.22,1.89,0,0,0,255
433413,19,434,386.00,383.22,2.78,0,0,0,255
433431,19,499,387.11,383.11,4.00,0,0,0,255
433449,19,489,387.44,382.78,4.67,0,0,0,255
433467,19,511,389.00,383.22,5.78,1,1,1,255
433470,19,511,389.00,383.22,5.78,1,1,1,252
433485,19,529,392.11,383.78,8.33,1,1,1,252
433503,19,537,397.44,384.44,13.00,1,1,1,252
433506,19,537,397.44,384.44,13.00,1,1,1,249
433521,19,537,409.11,385.11,24.00,1,1,1,249
433539,19,535,421.78,386.00,35.78,1,1,1,249
433542,19,535,421.78,386.00,35.78,1,1,1,246
